ReceptionTime,d2w
1539147436.95418,1205.4
1539147436.9723,1208
1539147436.99224,1209.4
1539147437.01212,1211.7
1539147437.02971,1212.3
1539147437.04709,1211.3
1539147437.06422,1212.3
1539147437.08021,1215.3
1539147437.09577,1217.7
1539148037.36182,1218.1
1539148037.44295,1219.9
1539148037.46292,1219.8
1539148037.47884,1220.5
1539148037.49673,1225.2
1539148037.51512,1226.5
1539148037.53071,1228
1539148037.54638,1228.4
1539148037.56189,1227.4
1539148037.57749,1230.1
1539148637.12154,1232.9
1539148637.19832,1236.2
1539148637.21865,1239.4
1539148637.23685,1240
1539148637.25629,1240.3
1539148637.27198,1241.9
1539148637.28856,1243.2
1539148637.30564,1244.4
1539148637.32163,1249.3
1539148637.33712,1251.7
1539149238.26741,1252.3
1539149238.30615,1255.2
1539149238.34235,1255.6
1539149238.36544,1257.2
1539149238.38473,1258.5
1539149238.40406,1261.5
1539149238.4233,1265.3
1539149238.44261,1266.7
1539149238.46179,1267.6
1539149238.48101,1270.3
1539149838.81176,1271.5
1539149838.88481,1273.8
1539149838.91213,1277.4
1539149838.93557,1279.2
1539149838.95304,1279.4
1539149838.97016,1280.8
1539149838.986,1284
1539149839.00154,1286.5
1539149839.01703,1288.2
1539149839.03279,1290.4
1539150439.83143,1292
1539150439.85139,1291.9
1539150439.86825,1292.1
1539150439.88797,1293.6
1539150439.90775,1295.7
1539150439.92744,1297.7
1539150439.96635,1299.4
1539150439.98564,1301
1539150440.00523,1303.3
1539150440.02498,1304.2
1539151040.00744,1303.6
1539151040.02616,1304.4
1539151040.04494,1305.8
1539151040.06314,1307.1
1539151040.08274,1309.1
1539151040.09995,1310.5
1539151040.11587,1310.6
1539151040.13183,1311.9
1539151040.15027,1312
1539151040.16634,1312
1539151641.22421,1312.7
1539151641.30492,1314.3
1539151641.33713,1315.6
1539151641.36379,1316.4
1539151641.38056,1317.2
1539151641.39651,1317.7
1539151641.41203,1319.4
1539151641.4274,1319.2
1539151641.44277,1319.4
1539151641.45826,1320.8
1539152241.7997,1321
1539152241.87323,1321.5
1539152241.9101,1321.4
1539152241.93189,1323.4
1539152241.95149,1325.9
1539152241.96986,1325.4
1539152241.98914,1325.1
1539152242.00844,1325
1539152242.02771,1324.3
1539152242.04697,1325.3
1539152842.7477,1327.8
1539152842.81148,1329.9
1539152842.83211,1330.2
1539152842.85065,1330
1539152842.86725,1330.4
1539152842.88309,1330
1539152842.89939,1331.3
1539152842.93481,1332.1
1539152842.95048,1333.7
1539152842.96619,1334.3
1539153442.93417,1333.3
1539153442.96187,1332.4
1539153442.98848,1333
1539153443.01446,1334.5
1539153443.04119,1334
1539153443.06369,1334
1539153443.08025,1333.5
1539153443.0961,1334.4
1539153443.11191,1334.7
1539153443.12778,1335.2
1539154044.50763,1334.6
1539154044.52555,1333.8
1539154044.54209,1334.1
1539154044.56073,1335.4
1539154044.58548,1335.4
1539154044.60577,1332.6
1539154044.62551,1332.4
1539154044.64532,1333.7
1539154044.66498,1332.5
1539154044.68494,1329.4
1539154645.40473,1328.9
1539154645.42396,1330.3
1539154645.443,1329.1
1539154645.46092,1327.8
1539154645.48052,1326.7
1539154645.49966,1325.9
1539154645.51872,1326.2
1539154645.53801,1325.6
1539154645.55712,1325.9
1539154645.57616,1325.8
1539155249.03996,1324.6
1539155249.10729,1323.3
1539155249.13079,1322.1
1539155249.15351,1321.2
1539155249.16938,1320
1539155249.18499,1319.7
1539155249.2004,1321
1539155249.21579,1320.5
1539155249.23128,1317.6
1539155249.24672,1317.9
1539155847.49801,1316
1539155847.57819,1314.5
1539155847.60306,1312.5
1539155847.61945,1311
1539155847.63746,1311.8
1539155847.65308,1310
1539155847.67151,1309.8
1539155847.6888,1307.9
1539155847.70806,1306.1
1539155847.72396,1303.9
1539156448.1669,1303.5
1539156448.19097,1303.8
1539156448.21288,1301.7
1539156448.23842,1301.6
1539156448.26417,1300.2
1539156448.2839,1299.9
1539156448.3031,1297.5
1539156448.32251,1295.9
1539156448.34179,1296
1539156448.36125,1294.5
1539157048.06793,1293.6
1539157048.13468,1292.8
1539157048.15764,1290.8
1539157048.17576,1289.8
1539157048.19221,1290.6
1539157048.20781,1291.4
1539157048.22625,1290.1
1539157048.24313,1288.4
1539157048.25982,1287.9
1539157048.27586,1287
1539157647.81591,1285.4
1539157647.83439,1284.3
1539157647.85312,1284.8
1539157647.87198,1284.4
1539157647.89155,1283.9
1539157647.91192,1283.1
1539157647.93089,1284.2
1539157647.94777,1283.7
1539157647.96369,1282.7
1539157647.98432,1283.2
1539158249.09289,1283.6
1539158249.11416,1283.1
1539158249.1327,1282.8
1539158249.15319,1282.7
1539158249.17536,1283
1539158249.19502,1281.9
1539158249.2147,1279.8
1539158249.2345,1278.9
1539158249.25394,1279
1539158249.27044,1278.3
1539158848.33344,1277.1
1539158848.3996,1299.3
1539158848.42164,1275.8
1539158848.43798,1274.9
1539158848.45682,1275
1539158848.47419,1273.6
1539158848.49155,1272.5
1539158848.50772,1271.3
1539158848.52485,1268.7
1539158848.54026,1266.6
1539159448.22356,1265.7
1539159448.24736,1264.4
1539159448.26356,1263.1
1539159448.28213,1261.6
1539159448.29956,1259.7
1539159448.31693,1258.1
1539159448.33432,1255.1
1539159448.35232,1252.9
1539159448.36957,1252.5
1539159448.3866,1251.4
1539160050.37001,1248.9
1539160050.41155,1246.8
1539160050.42914,1243.3
1539160050.447,1240.1
1539160050.47993,1238.3
1539160050.49528,1233.8
1539160050.51082,1232.5
1539160050.52636,1231.4
1539160050.54344,1227.7
1539160050.55896,1224.9
1539160651.5333,1224.7
1539160651.63016,1222.2
1539160651.65431,1221
1539160651.6702,1217.2
1539160651.6899,1214.7
1539160651.70738,1212.2
1539160651.72649,1208.3
1539160651.74571,1205.5
1539160651.76488,1204.1
1539160651.78404,1200.8
1539161251.4654,1195.7
1539161251.48412,1195.1
1539161251.50153,1191.9
1539161251.52104,1188
1539161251.53983,1186.5
1539161251.55586,1182.8
1539161251.57298,1181.7
1539161251.58887,1180.7
1539161251.60478,1176.7
1539161251.62044,1173.3
1539161852.75154,1170.5
1539161852.77537,1166.8
1539161852.79555,1164.6
1539161852.81575,1163.2
1539161852.83631,1161.7
1539161852.87474,1160
1539161852.89061,1155.8
1539161852.90641,1152.4
1539161852.92209,1150.8
1539161852.93777,1148
1539162452.69799,1146.4
1539162452.724,1145.1
1539162452.7427,1142.3
1539162452.75876,1139.4
1539162452.77447,1135.7
1539162452.79007,1135.9
1539162452.80571,1134.9
1539162452.82129,1133.1
1539162452.83904,1130.4
1539162452.8739,1126
1539163052.69646,1125.4
1539163052.77398,1124.7
1539163052.82415,1121.5
1539163052.8463,1122.3
1539163052.86612,1120.3
1539163052.88542,1117
1539163052.90468,1116.2
1539163052.92401,1114.5
1539163052.96078,1115.3
1539163052.98005,1113.9
1539163652.65553,1110.5
1539163652.69425,1109.5
1539163652.72558,1105.7
1539163652.7721,1105.3
1539163652.80398,1104.1
1539163652.83534,1101.5
1539163652.87374,1099.6
1539163652.89022,1093.9
1539163652.90921,1091.9
1539163652.9259,1090.5
1539164252.56302,1085.7
1539164252.6449,1086
1539164252.67011,1083.5
1539164252.69354,1080.2
1539164252.71479,1077.9
1539164252.73446,1074.8
1539164252.75109,1072.2
1539164252.76705,1068.3
1539164252.79804,1065.5
1539164252.81616,1062.9
1539164852.39643,1061.2
1539164852.41378,1060.2
1539164852.43041,1053.8
1539164852.44768,1048.3
1539164852.46715,1046.3
1539164852.48574,1042.9
1539164852.50315,1042.8
1539164852.51895,1039.9
1539164852.53844,1036.4
1539164852.55773,1030.7
1539165453.64633,1028.1
1539165453.66418,1026.1
1539165453.68354,1022.4
1539165453.70368,1021.2
1539165453.72515,1018.7
1539165453.74447,1018.1
1539165453.76377,1016
1539165453.78287,1012.8
1539165453.80189,1009.8
1539165453.82084,1006.7
1539166053.11893,1004
1539166053.18972,1008.9
1539166053.21423,1001.8
1539166053.238,997.2
1539166053.26072,996.8
1539166053.28079,992.8
1539166053.29817,989.6
1539166053.31441,986.7
1539166053.33011,986.4
1539166053.34566,984.5
1539166653.4286,985.1
1539166653.51283,980.5
1539166653.53635,976
1539166653.55498,973.3
1539166653.5869,973.6
1539166653.60547,973.9
1539166653.6261,971.1
1539166653.64321,969.9
1539166653.65902,966.1
1539166653.67475,962.6
1539167253.06661,959.6
1539167253.14832,957.2
1539167253.18185,956.1
1539167253.21039,954.1
1539167253.23039,954.6
1539167253.24702,951.9
1539167253.264,946.3
1539167253.27947,944.7
1539167253.29588,939.3
1539167253.31297,942
1539167854.15827,941.8
1539167854.19821,939
1539167854.21541,935.9
1539167854.23123,930.9
1539167854.24771,928.2
1539167854.26324,928.9
1539167854.27931,925.7
1539167854.29487,925.2
1539167854.31209,920.3
1539167854.32844,918
1539168455.84699,915.2
1539168455.86748,916.5
1539168455.88694,914
1539168455.9057,912.1
1539168455.92711,907.7
1539168455.94331,906
1539168455.95906,902.2
1539168455.97486,899.3
1539168455.99045,896.6
1539168456.00681,892.4
1539169056.91669,891.6
1539169056.93732,885.4
1539169056.95734,886.9
1539169056.97777,882.7
1539169056.99838,876.4
1539169057.01869,877.8
1539169057.03835,873.5
1539169057.07865,871.8
1539169057.0979,871.1
1539169057.11723,865.4
1539169659.3685,861.7
1539169659.4528,858.4
1539169659.47892,852.3
1539169659.49792,857.3
1539169659.51364,855.1
1539169659.52959,847.9
1539169659.54523,845.1
1539169659.56091,840.8
1539169659.57645,839.9
1539169659.59209,842.1
1539170259.01809,837.3
1539170259.07733,835.8
1539170259.09895,833.9
1539170259.11558,833.1
1539170259.13226,831.1
1539170259.14832,825.8
1539170259.16394,821.3
1539170259.17935,827.7
1539170259.19517,826.7
1539170259.21326,825.2
1539170858.73219,821.7
1539170858.75885,814.9
1539170858.77569,815.5
1539170858.79234,819
1539170858.80916,814.8
1539170858.8256,813.6
1539170858.84171,812.6
1539170858.85806,807.1
1539170858.87417,808.3
1539170858.89006,811.2
1539171460.03504,805.6
1539171460.09754,805.8
1539171460.11765,804.7
1539171460.13907,802.1
1539171460.15947,798.2
1539171460.17854,798
1539171460.19592,794.6
1539171460.21354,792
1539171460.23084,789.2
1539171460.24927,786.6
1539172060.38156,782.9
1539172060.40269,782.2
1539172060.42224,780.4
1539172060.44225,780.7
1539172060.46127,773.3
1539172060.48106,772.8
1539172060.50034,767.9
1539172060.51977,770.5
1539172060.53913,772.1
1539172060.55851,765.1
1539172662.18407,762.2
1539172662.20328,758.8
1539172662.2228,758
1539172662.24269,756.9
1539172662.26252,753.6
1539172662.28281,750.8
1539172662.3024,749.4
1539172662.32416,747.1
1539172662.34307,745.8
1539172662.36062,744.1
1539173262.03331,737.6
1539173262.12859,740.3
1539173262.18332,743.3
1539173262.21248,739.9
1539173262.23441,741.1
1539173262.25122,736
1539173262.26702,733.9
1539173262.28247,737
1539173262.2987,734
1539173262.31451,731.3
1539173861.85456,731.3
1539173861.93066,727.1
1539173861.9576,727.7
1539173861.998,725.9
1539173862.01895,723.3
1539173862.03803,725.9
1539173862.05733,721.4
1539173862.07648,716.6
1539173862.0956,720.5
1539173862.11469,716.7
1539174462.58417,720.2
1539174462.64753,721.8
1539174462.68433,717.1
1539174462.70027,713.1
1539174462.71594,715.8
1539174462.73231,712.8
1539174462.74841,710.4
1539174462.76409,707.7
1539174462.7804,708
1539174462.7961,708.9
1539175063.19507,698.1
1539175063.21302,700.1
1539175063.23135,694.2
1539175063.24921,696.3
1539175063.2663,699
1539175063.28461,693.3
1539175063.30089,692.1
1539175063.31708,688.6
1539175063.33317,689.9
1539175063.35115,689.4
1539175662.854,686.5
1539175662.90006,684.3
1539175662.92424,681
1539175662.94123,680.7
1539175662.95692,679
1539175662.9765,678.2
1539175662.99589,675.1
1539175663.01527,675.7
1539175663.03469,672.9
1539175663.05402,670.8
1539176262.65407,669.6
1539176262.67182,665.7
1539176262.69099,665.7
1539176262.70838,663.6
1539176262.72394,665.1
1539176262.74142,659.5
1539176262.75814,664.1
1539176262.77488,662.8
1539176262.79107,662.4
1539176262.80681,664.5
1539176863.23992,666.6
1539176863.30834,660.3
1539176863.33407,668.3
1539176863.3542,663.4
1539176863.37063,662.2
1539176863.38928,664.2
1539176863.40492,656.6
1539176863.42075,658.7
1539176863.43644,657.3
1539176863.45208,657.9
1539177463.2074,663
1539177463.26579,657.1
1539177463.28578,658.4
1539177463.30434,659.6
1539177463.32212,665.9
1539177463.33815,663.2
1539177463.35629,663.8
1539177463.37315,660.9
1539177463.38946,661.8
1539177463.40484,663.2
1539178063.74481,663.8
1539178063.76394,670.8
1539178063.78378,662.6
1539178063.80252,662.2
1539178063.82248,672.4
1539178063.84053,661.9
1539178063.85644,671.4
1539178063.87304,661.3
1539178063.89025,671.1
1539178063.90734,653
1539178664.19363,659
1539178664.25793,665.9
1539178664.28122,664.9
1539178664.32722,657.9
1539178664.34626,655.7
1539178664.36165,662
1539178664.3772,667.4
1539178664.39445,659.5
1539178664.40997,657.7
1539178664.4255,657.2
1539179266.18875,665.8
1539179266.20968,659.6
1539179266.22705,659.6
1539179266.24655,655.1
1539179266.26422,655.9
1539179266.28395,662.5
1539179266.30327,662.6
1539179266.32273,657.1
1539179266.34197,662.3
1539179266.36132,657.6
1539179866.74887,660.1
1539179866.76853,661.6
1539179866.78725,660.9
1539179866.80436,659.6
1539179866.82334,658.1
1539179866.83986,660.5
1539179866.85691,666.3
1539179866.87373,660.8
1539179866.92398,664
1539179866.95604,665.2
1539180467.51381,668.3
1539180467.58934,673.3
1539180467.61726,673.7
1539180467.63987,663.8
1539180467.65567,665.8
1539180467.67102,675.7
1539180467.68772,679.4
1539180467.70356,683
1539180467.71925,670.4
1539180467.73465,669.5
1539181066.42075,677.6
1539181066.46638,679.3
1539181066.48775,678.4
1539181066.50714,674.3
1539181066.52628,676.1
1539181066.54546,679.2
1539181066.56464,680.4
1539181066.58389,679.3
1539181066.60315,679.3
1539181066.62288,682.9
1539181668.93929,679.8
1539181668.96952,690.7
1539181668.98755,688.7
1539181669.00329,686.3
1539181669.01876,689.4
1539181669.03447,688
1539181669.04983,689.8
1539181669.06724,689.8
1539181669.08388,686.9
1539181669.09953,686.3
1539182270.45481,686.2
1539182270.48701,692.3
1539182270.51737,688.2
1539182270.54928,691.3
1539182270.57446,697.3
1539182270.59291,698.4
1539182270.61017,691
1539182270.64243,698.3
1539182270.71241,695.2
1539182270.72953,700.5
1539182870.39731,707.8
1539182870.4205,698.9
1539182870.44024,701.4
1539182870.4608,702.6
1539182870.48124,709
1539182870.501,708.8
1539182870.51749,705.8
1539182870.55204,707.8
1539182870.56828,715.7
1539182870.58776,711.7
1539183471.19428,712.1
1539183471.21359,713
1539183471.23338,711
1539183471.25271,716.1
1539183471.26918,717.7
1539183471.28628,719.2
1539183471.30252,720.4
1539183471.32038,722.3
1539183471.34079,728.6
1539183471.36087,728.4
1539184072.56925,729.5
1539184072.64188,727.2
1539184072.66504,732.8
1539184072.68213,736.3
1539184072.69792,738.5
1539184072.7141,736.7
1539184072.73001,733.3
1539184072.74851,741.1
1539184072.76605,745.9
1539184072.78306,741.9
1539184674.68443,739.1
1539184674.76017,741.1
1539184674.78135,747.9
1539184674.79841,752.7
1539184674.81603,753.1
1539184674.85012,749.5
1539184674.86567,754.4
1539184674.88114,758.6
1539184674.89661,756.4
1539184674.91216,761
1539185275.35901,758.5
1539185275.42958,767
1539185275.45168,769.3
1539185275.47001,764.2
1539185275.487,765.7
1539185275.50256,767.4
1539185275.51892,772
1539185275.53505,776.1
1539185275.55062,777.3
1539185275.56671,775
1539185875.64903,778.1
1539185875.73034,781.7
1539185875.75268,779.5
1539185875.77218,783
1539185875.79131,784.2
1539185875.80787,787
1539185875.82486,793.1
1539185875.84142,789.6
1539185875.85871,791.9
1539185875.87498,791.2
1539186479.39132,796.2
1539186479.4106,800.1
1539186479.42861,798.5
1539186479.44722,804
1539186479.46422,802.3
1539186479.49586,805.2
1539186479.51559,809.4
1539186479.53507,808.3
1539186479.55417,808
1539186479.57319,810.1
1539187081.1434,812.4
1539187081.16168,819.4
1539187081.18099,816.6
1539187081.19884,817.6
1539187081.21663,818.3
1539187081.23335,819.8
1539187081.24972,826.3
1539187081.26661,829.2
1539187081.28334,829
1539187081.3051,827.3
1539187681.97399,832.7
1539187682.02202,834.9
1539187682.04361,835.8
1539187682.0605,834.3
1539187682.07732,835.5
1539187682.09481,840.3
1539187682.11283,848.8
1539187682.12963,844.8
1539187682.14639,847.1
1539187682.16347,846.4
1539188283.17828,850.2
1539188283.22294,855.8
1539188283.25952,859
1539188283.27594,859.9
1539188283.29279,856.9
1539188283.30928,865.3
1539188283.32652,864.3
1539188283.34232,863.8
1539188283.35815,870.8
1539188283.37374,868.9
1539188882.26612,878
1539188882.35449,880.1
1539188882.37348,882.1
1539188882.39148,881
1539188882.4073,881
1539188882.4227,888.3
1539188882.43868,886.5
1539188882.4542,890.3
1539188882.46956,891.9
1539188882.48684,893.5
1539189484.7459,895.7
1539189484.76457,897.3
1539189484.79743,897.1
1539189484.81555,900.1
1539189484.8492,905.5
1539189484.89643,907.5
1539189484.9127,911.3
1539189484.92859,910.5
1539189484.94446,914.6
1539189484.96004,915.4
1539190085.2765,918.5
1539190085.29592,922.4
1539190085.33911,922.7
1539190085.3615,926.2
1539190085.38022,925
1539190085.40003,927.4
1539190085.41867,929.5
1539190085.43794,929.8
1539190085.45429,932.4
1539190085.47084,934.4
1539190684.67024,952.2
1539190684.6908,938.8
1539190684.70988,939.7
1539190684.72669,944.4
1539190684.74224,946.8
1539190684.75833,950.6
1539190684.77544,954.3
1539190684.79334,957.4
1539190684.8113,955.3
1539190684.82752,957.9
1539191285.35447,959.1
1539191285.42774,966.1
1539191285.45136,967.1
1539191285.46924,967.8
1539191285.48635,972.6
1539191285.50584,972.4
1539191285.52626,976.3
1539191285.54571,979.5
1539191285.56495,983.2
1539191285.5842,984.3
1539191885.93847,987.3
1539191885.96142,994.6
1539191885.98124,996.3
1539191885.99825,997.9
1539191886.01588,999.3
1539191886.03145,999.7
1539191886.04698,1002.8
1539191886.06259,1005
1539191886.08018,1010.5
1539191886.09718,1013.5
1539192485.1092,1014.3
1539192485.14357,1017.3
1539192485.1748,1017.8
1539192485.19461,1021.7
1539192485.21438,1025
1539192485.23396,1026.9
1539192485.25334,1029.9
1539192485.27285,1027.8
1539192485.29228,1032.4
1539192485.31178,1033.6
1539193086.86523,1034.4
1539193086.99293,1037.7
1539193087.03996,1037.6
1539193087.06922,1037.5
1539193087.10106,1039.2
1539193087.11649,1040.2
1539193087.13192,1044.3
1539193087.14969,1042
1539193087.1668,1047.1
1539193087.18371,1048.8
1539193687.73229,1044.9
1539193687.75058,1048.7
1539193687.76695,1047.6
1539193687.78339,1052.1
1539193687.80067,1053.4
1539193687.81777,1053.6
1539193687.83356,1056.3
1539193687.85185,1054.5
1539193687.86879,1058.6
1539193687.88576,1059.6
1539194289.41798,1058.1
1539194289.43706,1061.4
1539194289.45605,1062.1
1539194289.47472,1067.1
1539194289.49502,1070.3
1539194289.51466,1069.7
1539194289.53395,1074.2
1539194289.55329,1074.8
1539194289.57264,1077.5
1539194289.59211,1081.9
1539194890.00686,1081.4
1539194890.07399,1081.3
1539194890.09269,1084.6
1539194890.10895,1088.1
1539194890.12783,1089.3
1539194890.14425,1093.1
1539194890.16006,1094
1539194890.1756,1092.5
1539194890.19215,1094.2
1539194890.21135,1098.8
